path,label
Garbage classification resized/metal/metal_36_aug_0.jpg,metal
Garbage classification resized/cardboard/cardboard174.jpg,cardboard
Garbage classification resized/cardboard/cardboard_539.jpg,cardboard
Garbage classification resized/trash/trash_397.jpg,trash
Garbage classification resized/metal/metal54.jpg,metal
Garbage classification resized/plastic/plastic17.jpg,plastic
Garbage classification resized/metal/metal365.jpg,metal
Garbage classification resized/cardboard/cardboard_47_aug_2.jpg,cardboard
Garbage classification resized/paper/paper85.jpg,paper
Garbage classification resized/plastic/plastic175.jpg,plastic
Garbage classification resized/plastic/plastic122.jpg,plastic
Garbage classification resized/plastic/plastic_5.jpg,plastic
Garbage classification resized/paper/paper563.jpg,paper
Garbage classification resized/paper/paper_29.jpeg,paper
Garbage classification resized/metal/metal76.jpg,metal
Garbage classification resized/metal/metal407.jpg,metal
Garbage classification resized/paper/paper444.jpg,paper
Garbage classification resized/cardboard/cardboard_37.jpg,cardboard
Garbage classification resized/paper/paper_6_aug_0.jpg,paper
Garbage classification resized/paper/paper344.jpg,paper
Garbage classification resized/trash/trash99.jpg,trash
Garbage classification resized/trash/trash_234.jpg,trash
Garbage classification resized/paper/paper463.jpg,paper
Garbage classification resized/cardboard/cardboard73.jpg,cardboard
Garbage classification resized/plastic/plastic238.jpg,plastic
Garbage classification resized/glass/glass13.jpg,glass
Garbage classification resized/plastic/plastic_45.jpeg,plastic
Garbage classification resized/cardboard/cardboard_38.jpg,cardboard
Garbage classification resized/plastic/plastic_545.jpg,plastic
Garbage classification resized/metal/metal_40_aug_3.jpg,metal
Garbage classification resized/plastic/plastic_47_aug_0.jpg,plastic
Garbage classification resized/plastic/plastic_538.jpg,plastic
Garbage classification resized/plastic/plastic_42_aug_2.jpg,plastic
Garbage classification resized/glass/glass480.jpg,glass
Garbage classification resized/glass/glass_566.jpg,glass
Garbage classification resized/cardboard/cardboard_20_aug_1.jpg,cardboard
Garbage classification resized/paper/paper_7.jpg,paper
Garbage classification resized/glass/glass_30_aug_1.jpg,glass
Garbage classification resized/trash/trash_159.jpg,trash
Garbage classification resized/paper/paper480.jpg,paper
Garbage classification resized/glass/glass411.jpg,glass
Garbage classification resized/metal/metal_503.jpg,metal
Garbage classification resized/trash/trash27.jpg,trash
Garbage classification resized/paper/paper_10_aug_1.jpg,paper
Garbage classification resized/paper/paper369.jpg,paper
Garbage classification resized/cardboard/cardboard401.jpg,cardboard
Garbage classification resized/glass/glass23.jpg,glass
Garbage classification resized/cardboard/cardboard81.jpg,cardboard
Garbage classification resized/glass/glass496.jpg,glass
Garbage classification resized/glass/glass253.jpg,glass
Garbage classification resized/glass/glass221.jpg,glass
Garbage classification resized/glass/glass329.jpg,glass
Garbage classification resized/paper/paper_17_aug_3.jpg,paper
Garbage classification resized/glass/glass9.jpg,glass
Garbage classification resized/plastic/plastic_33_aug_2.jpg,plastic
Garbage classification resized/trash/trash_158.jpg,trash
Garbage classification resized/trash/trash_492.jpg,trash
Garbage classification resized/glass/glass_26_aug_3.jpg,glass
Garbage classification resized/metal/metal_532.jpg,metal
Garbage classification resized/trash/trash_0_aug_1.jpg,trash
Garbage classification resized/metal/metal272.jpg,metal
Garbage classification resized/cardboard/cardboard_447.jpg,cardboard
Garbage classification resized/glass/glass267.jpg,glass
Garbage classification resized/paper/paper_9.jpg,paper
Garbage classification resized/metal/metal_415.jpg,metal
Garbage classification resized/cardboard/cardboard_49.jpg,cardboard
Garbage classification resized/plastic/plastic361.jpg,plastic
Garbage classification resized/metal/metal3.jpg,metal
Garbage classification resized/paper/paper_13_aug_3.jpg,paper
Garbage classification resized/glass/glass348.jpg,glass
Garbage classification resized/plastic/plastic400.jpg,plastic
Garbage classification resized/plastic/plastic318.jpg,plastic
Garbage classification resized/plastic/plastic403.jpg,plastic
Garbage classification resized/glass/glass_535.jpg,glass
Garbage classification resized/paper/paper_45.jpg,paper
Garbage classification resized/glass/glass391.jpg,glass
Garbage classification resized/glass/glass_50_aug_2.jpg,glass
Garbage classification resized/paper/paper303.jpg,paper
Garbage classification resized/plastic/plastic366.jpg,plastic
Garbage classification resized/cardboard/cardboard_8_aug_0.jpg,cardboard
Garbage classification resized/paper/paper351.jpg,paper
Garbage classification resized/glass/glass46.jpg,glass
Garbage classification resized/metal/metal60.jpg,metal
Garbage classification resized/metal/metal_46.jpg,metal
Garbage classification resized/paper/paper308.jpg,paper
Garbage classification resized/cardboard/cardboard_559.jpg,cardboard
Garbage classification resized/paper/paper492.jpg,paper
Garbage classification resized/metal/metal187.jpg,metal
Garbage classification resized/metal/metal165.jpg,metal
Garbage classification resized/metal/metal203.jpg,metal
Garbage classification resized/metal/metal138.jpg,metal
Garbage classification resized/trash/trash_12_aug_0.jpg,trash
Garbage classification resized/trash/trash_433.jpg,trash
Garbage classification resized/paper/paper305.jpg,paper
Garbage classification resized/glass/glass_30_aug_2.jpg,glass
Garbage classification resized/plastic/plastic471.jpg,plastic
Garbage classification resized/trash/trash_39_aug_1.jpg,trash
Garbage classification resized/cardboard/cardboard_499.jpg,cardboard
Garbage classification resized/cardboard/cardboard_36_aug_1.jpg,cardboard
Garbage classification resized/trash/trash_13_aug_2.jpg,trash
Garbage classification resized/plastic/plastic332.jpg,plastic
Garbage classification resized/cardboard/cardboard_535.jpg,cardboard
Garbage classification resized/paper/paper405.jpg,paper
Garbage classification resized/plastic/plastic246.jpg,plastic
Garbage classification resized/paper/paper243.jpg,paper
Garbage classification resized/metal/metal320.jpg,metal
Garbage classification resized/cardboard/cardboard228.jpg,cardboard
Garbage classification resized/glass/glass468.jpg,glass
Garbage classification resized/plastic/plastic_14_aug_0.jpg,plastic
Garbage classification resized/metal/metal_572.jpg,metal
Garbage classification resized/paper/paper516.jpg,paper
Garbage classification resized/glass/glass_0_aug_2.jpg,glass
Garbage classification resized/metal/metal_491.jpg,metal
Garbage classification resized/paper/paper_44.jpg,paper
Garbage classification resized/glass/glass8.jpg,glass
Garbage classification resized/trash/trash_344.jpg,trash
Garbage classification resized/trash/trash_324.jpg,trash
Garbage classification resized/glass/glass326.jpg,glass
Garbage classification resized/plastic/plastic32.jpg,plastic
Garbage classification resized/paper/paper253.jpg,paper
Garbage classification resized/metal/metal_40.jpg,metal
Garbage classification resized/plastic/plastic83.jpg,plastic
Garbage classification resized/cardboard/cardboard210.jpg,cardboard
Garbage classification resized/paper/paper228.jpg,paper
Garbage classification resized/glass/glass_34_aug_2.jpg,glass
Garbage classification resized/cardboard/cardboard_8_aug_3.jpg,cardboard
Garbage classification resized/glass/glass_25.jpg,glass
Garbage classification resized/plastic/plastic_33_aug_0.jpg,plastic
Garbage classification resized/glass/glass42.jpg,glass
Garbage classification resized/glass/glass22.jpg,glass
Garbage classification resized/paper/paper427.jpg,paper
Garbage classification resized/metal/metal_27_aug_3.jpg,metal
Garbage classification resized/cardboard/cardboard34.jpg,cardboard
Garbage classification resized/trash/trash_17_aug_2.jpg,trash
Garbage classification resized/cardboard/cardboard_41_aug_0.jpg,cardboard
Garbage classification resized/trash/trash_30_aug_0.jpg,trash
Garbage classification resized/cardboard/cardboard317.jpg,cardboard
Garbage classification resized/glass/glass_34_aug_1.jpg,glass
Garbage classification resized/trash/trash_503.jpg,trash
Garbage classification resized/paper/paper_32_aug_2.jpg,paper
Garbage classification resized/cardboard/cardboard292.jpg,cardboard
Garbage classification resized/plastic/plastic_33.jpg,plastic
Garbage classification resized/cardboard/cardboard_431.jpg,cardboard
Garbage classification resized/cardboard/cardboard_33_aug_3.jpg,cardboard
Garbage classification resized/cardboard/cardboard349.jpg,cardboard
Garbage classification resized/glass/glass63.jpg,glass
Garbage classification resized/cardboard/cardboard_460.jpg,cardboard
Garbage classification resized/cardboard/cardboard282.jpg,cardboard
Garbage classification resized/metal/metal103.jpg,metal
Garbage classification resized/paper/paper531.jpg,paper
Garbage classification resized/paper/paper43.jpg,paper
Garbage classification resized/cardboard/cardboard41.jpg,cardboard
Garbage classification resized/metal/metal84.jpg,metal
Garbage classification resized/trash/trash_22_aug_3.jpg,trash
Garbage classification resized/plastic/plastic_30.jpg,plastic
Garbage classification resized/paper/paper_13.jpg,paper
Garbage classification resized/glass/glass_9_aug_2.jpg,glass
Garbage classification resized/metal/metal_42_aug_3.jpg,metal
Garbage classification resized/paper/paper315.jpg,paper
Garbage classification resized/glass/glass335.jpg,glass
Garbage classification resized/cardboard/cardboard_456.jpg,cardboard
Garbage classification resized/glass/glass_5_aug_3.jpg,glass
Garbage classification resized/metal/metal_566.jpg,metal
Garbage classification resized/cardboard/cardboard_17.jpg,cardboard
Garbage classification resized/metal/metal_435.jpg,metal
Garbage classification resized/plastic/plastic369.jpg,plastic
Garbage classification resized/trash/trash_586.jpg,trash
Garbage classification resized/plastic/plastic117.jpg,plastic
Garbage classification resized/glass/glass_574.jpg,glass
Garbage classification resized/paper/paper325.jpg,paper
Garbage classification resized/paper/paper9.jpg,paper
Garbage classification resized/metal/metal397.jpg,metal
Garbage classification resized/cardboard/cardboard320.jpg,cardboard
Garbage classification resized/cardboard/cardboard299.jpg,cardboard
Garbage classification resized/metal/metal112.jpg,metal
Garbage classification resized/trash/trash_39_aug_3.jpg,trash
Garbage classification resized/metal/metal_443.jpg,metal
Garbage classification resized/plastic/plastic416.jpg,plastic
Garbage classification resized/metal/metal_38_aug_3.jpg,metal
Garbage classification resized/paper/paper395.jpg,paper
Garbage classification resized/trash/trash_383.jpg,trash
Garbage classification resized/cardboard/cardboard389.jpg,cardboard
Garbage classification resized/trash/trash_461.jpg,trash
Garbage classification resized/trash/trash_422.jpg,trash
Garbage classification resized/metal/metal92.jpg,metal
Garbage classification resized/plastic/plastic_48.jpg,plastic
Garbage classification resized/trash/trash_590.jpg,trash
Garbage classification resized/cardboard/cardboard391.jpg,cardboard
Garbage classification resized/paper/paper538.jpg,paper
Garbage classification resized/cardboard/cardboard_493.jpg,cardboard
Garbage classification resized/glass/glass324.jpg,glass
Garbage classification resized/metal/metal_590.jpg,metal
Garbage classification resized/plastic/plastic_31.jpg,plastic
Garbage classification resized/metal/metal_534.jpg,metal
Garbage classification resized/glass/glass_8_aug_3.jpg,glass
Garbage classification resized/metal/metal_468.jpg,metal
Garbage classification resized/metal/metal_2_aug_1.jpg,metal
Garbage classification resized/glass/glass330.jpg,glass
Garbage classification resized/plastic/plastic338.jpg,plastic
Garbage classification resized/metal/metal_463.jpg,metal
Garbage classification resized/glass/glass299.jpg,glass
Garbage classification resized/paper/paper206.jpg,paper
Garbage classification resized/metal/metal_22_aug_1.jpg,metal
Garbage classification resized/metal/metal_37_aug_0.jpg,metal
Garbage classification resized/paper/paper187.jpg,paper
Garbage classification resized/plastic/plastic_9_aug_0.jpg,plastic
Garbage classification resized/metal/metal242.jpg,metal
Garbage classification resized/cardboard/cardboard_19_aug_1.jpg,cardboard
Garbage classification resized/trash/trash_49.jpeg,trash
Garbage classification resized/metal/metal163.jpg,metal
